Place,Player,Time (seconds),Date Submitted
411,Phanston,5941.844,2023-10-11T06:55:23Z
412,swap_space,5986.0,2019-06-05T16:12:46Z
413,MaizerMQ,5999.0,2025-07-15T21:20:53Z
415,AlmondBugYou,6004.0,2023-05-05T15:17:25Z
417,Rimsala,6015.0,2019-10-18T08:41:29Z
418,stevenashe,6016.0,2017-10-30T01:22:44Z
419,Glass,6018.0,2020-10-31T23:38:02Z
420,Metroll,6019.0,2023-09-23T23:44:26Z
421,RenatoMC1,6022.33,2024-04-11T23:33:51Z
423,nitsud_prime,6033.0,2025-02-03T05:18:18Z
425,Timoooo_,6058.0,2024-03-12T08:07:51Z
426,MASTER88comeback,6060.0,2021-04-02T10:15:29Z
426,Shokushu,6060.0,2016-12-20T03:50:34Z
428,Ryan_Ford522,6062.0,2023-08-31T04:22:52Z
429,AdvantaJeous,6065.0,2020-08-19T00:59:35Z
430,BernBarStreams,6070.49,2024-01-21T20:02:07Z
433,xopazaru0343,6119.0,2020-10-22T20:01:26Z
437,RadicalSniper99,6144.19,2022-05-17T00:18:12Z
438,notlikethesoup,6146.41,2023-07-15T21:15:11Z
440,TheKevrey,6151.0,2018-12-26T22:55:35Z
441,mrcab55,6153.0,2017-12-16T06:08:47Z
442,luigismansion44,6154.2,2023-08-08T00:50:37Z
443,eNt91,6159.0,2018-01-09T23:52:14Z
444,TheRealZ3ro,6160.71,2022-11-26T01:15:04Z
445,CrispyBacon01,6161.025,2021-06-26T22:01:04Z
446,chronoon,6162.0,2020-11-05T13:55:10Z
447,Javeliin,6165.0,2018-08-17T22:41:40Z
447,PhotonSR,6165.0,
450,ForwardSSBM,6179.0,2022-02-07T20:28:46Z
451,Mildain,6193.0,2021-07-11T02:24:59Z
453,solrecon,6200.046,2020-11-03T07:39:09Z
454,Sahd10s,6209.0,2024-04-05T05:22:41Z
455,yeaydee,6214.0,2022-02-13T10:28:59Z
456,Rumbleminze,6215.0,2017-01-18T03:19:24Z
457,klmszr,6227.0,2021-07-26T02:53:48Z
458,BlackOrPinto,6233.0,2018-03-28T15:45:54Z
463,YukiKazami,6242.0,
464,Malzakiel,6243.0,2020-03-03T05:24:01Z
465,JustNotAFox,6255.0,2020-09-05T07:11:26Z
466,samix77785,6255.017,2021-03-16T06:38:47Z
467,SmkJin,6277.09,2021-02-21T20:47:00Z
468,Ralen_Tankir,6287.025,2021-05-19T17:03:11Z
469,kaesden,6289.94,2022-04-30T18:03:29Z
470,bsnone,6292.0,2018-01-13T05:23:44Z
471,Chexhuman,6297.0,2019-11-08T22:29:05Z
473,xSLEEP3Rx,6331.55,2022-09-08T21:54:59Z
474,radradishes,6332.0,2020-06-25T10:08:29Z
475,Swiss225,6341.0,2017-07-13T06:32:05Z
477,Amber24,6346.0,2019-04-16T17:36:36Z
477,ItsMaff,6346.0,2020-06-30T03:51:25Z
