Place,Player,Time (seconds),Date Submitted
244,mrockstar20,2925.96,2025-06-01T07:14:35Z
245,lioran,2926.0,
247,OwlRTA,2928.0,2019-12-22T06:18:08Z
249,H1Style,2928.7,2024-08-12T20:40:15Z
250,Rumbleminze,2929.0,2018-09-02T02:59:47Z
250,Derxu,2929.0,2020-04-13T23:46:19Z
252,DESGRACIADOR,2933.0,2020-10-10T03:36:09Z
253,Melonax,2934.0,2021-10-26T20:35:10Z
254,BandsWithLegends,2937.0,2021-04-18T08:46:37Z
255,aessy,2941.0,2019-05-06T21:37:26Z
256,Loogy,2942.0,2023-03-17T04:16:32Z
257,Jollyek,2944.0,2024-10-16T15:10:16Z
257,RobinBOYO,2944.0,2025-10-18T15:19:54Z
259,mishrak109,2945.0,
259,typwo,2945.0,2018-12-01T03:06:03Z
259,Popplars,2945.0,2019-05-26T22:07:26Z
262,jakoliath,2946.0,2023-10-29T15:02:45Z
263,LilSpanker,2947.53,2024-01-06T21:03:33Z
264,OldSchooLTribe,2949.0,2017-10-30T23:25:10Z
266,Benko,2952.0,
268,pineonline,2955.0,2019-02-21T01:57:46Z
269,EduSm3_BR,2961.0,2018-08-04T00:16:30Z
269,Nighty93,2961.0,2022-11-23T23:58:59Z
271,HighlanderGCB_,2962.0,2020-07-12T21:36:22Z
272,Loopuze,2963.0,2024-10-10T01:45:33Z
272,cheatyface4,2963.0,2019-08-02T02:19:04Z
274,bearythick,2963.689,2025-08-11T09:31:42Z
276,KronicSauce,2966.0,
277,hazz,2967.0,
277,KRISTOPHOLO,2967.0,2020-10-27T15:40:38Z
280,LayrusQuinn,2967.023,2024-02-15T11:17:49Z
281,dgm,2968.0,2022-11-21T19:49:35Z
281,GonzoTheReal,2968.0,2020-03-15T18:59:15Z
283,Toastymuffins,2969.0,2019-02-21T02:01:14Z
284,GLD,2971.0,2020-09-13T21:23:26Z
284,MeurigVII,2971.0,2024-04-22T21:09:40Z
286,threeandthree,2972.0,2024-07-28T03:58:31Z
286,PapaSchmo,2972.0,2022-08-28T03:17:33Z
288,plasma_enhanced,2975.0,2022-06-03T22:33:33Z
289,Darrow25,2975.84,2025-01-29T18:07:01Z
290,Oh_DeeR,2976.0,2019-03-11T21:57:58Z
290,Axl,2976.0,
292,CountCreep,2977.0,2020-05-14T04:26:00Z
293,personitis,2978.0,
293,Maisgueuh,2978.0,2024-01-03T21:39:17Z
296,wardrinker,2979.0,2020-06-24T23:14:21Z
296,soren90,2979.0,2025-01-06T08:11:05Z
299,ThatSirNick,2980.075,2025-02-25T01:20:00Z
300,Frozencup,2981.0,
300,Claudiothx1138,2981.0,2017-03-25T23:54:11Z
300,Zarcatus,2981.0,2019-04-12T11:15:21Z
300,TechnoWaffle36,2981.0,2025-11-10T04:20:09Z
305,Reabs,2983.0,2018-09-09T08:10:57Z
307,Jallek,2983.1,2025-08-23T19:43:32Z
308,KarenKonou,2984.0,2018-08-11T18:06:11Z
308,GirlNamedCaptain,2984.0,2021-06-07T07:20:16Z
310,lackattack,2986.0,2020-10-28T13:30:14Z
310,DMC_Sparda,2986.0,2022-11-06T13:18:57Z
310,izerli,2986.0,2023-10-10T06:24:23Z
310,Solo,2986.0,
314,RyanLockwood,2987.0,
314,vertex5,2987.0,
319,Sirotaca,2988.0,2019-10-12T23:41:32Z
320,total,2990.0,2017-12-29T17:36:38Z
320,Luda_1520,2990.0,2024-08-06T11:57:42Z
322,Dyceron,2991.0,
322,MassHesteria,2991.0,2020-08-09T12:49:34Z
322,Aar0n,2991.0,2024-02-11T15:17:39Z
325,einbert,2992.0,
325,hcfwesker,2992.0,2018-03-23T05:37:13Z
325,Moagim,2992.0,2018-06-05T02:07:36Z
329,Jaychalke,2993.0,2020-09-25T20:55:18Z
329,jooniejoone,2993.0,2023-11-09T09:25:30Z
332,ChipperDiglett,2993.036,2021-09-21T02:49:51Z
333,swap_space,2994.0,2020-07-20T17:58:18Z
334,tewfus,2994.7,2019-07-23T15:14:29Z
335,beeps,2995.0,2019-04-10T02:23:32Z
335,Vod_Kanakas,2995.0,2024-01-18T18:17:41Z
338,Ryehana,2996.0,2019-01-28T14:47:04Z
338,Sapphron,2996.0,2020-06-30T04:47:54Z
338,Chish,2996.0,2021-07-17T03:04:04Z
341,prkay,2997.0,2018-06-05T02:09:31Z
342,Bennergetic,2998.0,2020-12-30T23:53:44Z
342,Friton,2998.0,2025-05-19T17:55:08Z
345,Mumu_Didi,3000.0,2024-01-02T22:46:41Z
346,HerculesBenchpress,3001.36,2025-06-09T13:04:04Z
347,greenham,3006.0,2021-09-30T16:10:38Z
348,Glaucio_Souza,3007.0,2023-12-08T14:44:13Z
351,Alex_B,3012.0,2021-09-14T18:40:39Z
352,Adam1729,3013.0,2020-05-31T16:42:46Z
353,mechashiva76,3014.0,2017-04-24T08:30:18Z
354,MegaSauce,3017.017,2021-04-23T22:16:26Z
355,Kanzeon,3018.0,
356,h4tt0r1,3019.0,2022-10-28T11:45:15Z
359,benlake412,3023.0,
360,gearsmontager,3025.0,2023-04-21T21:42:30Z
361,dasr12,3027.015,2023-08-01T23:18:05Z
362,abortion_shark,3032.0,
365,NuZ,3034.0,2019-12-28T01:28:59Z
366,MrGreggySpike,3034.084,2024-07-20T22:43:17Z
367,Krankdud,3036.0,
368,Financier,3038.0,2018-07-17T07:25:19Z
369,hopespell,3039.0,2021-12-14T06:11:49Z
369,Whirley,3039.0,2022-10-19T03:39:07Z
372,v1ncelol,3044.0,2021-07-05T14:09:38Z
374,joaobatista2206,3046.0,2023-03-04T14:41:17Z
375,Croakomire,3048.0,2019-02-21T21:03:42Z
377,theshoty,3050.0,
379,Laanyy,3051.0,2017-12-12T04:51:51Z
381,Solski,3052.0,2020-01-22T04:20:36Z
383,InNoRush,3055.0,2019-02-21T21:05:39Z
385,Nix_Hex,3056.0,2024-03-02T21:08:37Z
385,Bananaman54,3056.0,2025-07-16T18:46:27Z
387,BEARDSERCOEUR,3056.011,2022-01-04T01:07:28Z
388,Peteza34,3058.0,2020-02-07T22:29:59Z
390,LaBrosse,3060.0,2022-10-25T02:47:40Z
392,Zero_Mendez,3064.0,2023-04-24T03:47:29Z
393,iloveshred,3066.0,2020-05-09T18:17:06Z
394,ironrusty,3067.0,2024-05-26T01:11:20Z
395,Meddadog,3071.0,2018-10-17T00:46:40Z
397,Jay_SSBM,3075.0,2021-12-07T22:15:22Z
398,daddypnot3d,3076.0,
399,ghos_tee,3077.0,2022-04-17T14:37:34Z
400,zanian_,3079.0,2025-03-30T14:40:54Z
402,Kylle_XY,3081.0,2020-04-03T01:55:03Z
403,Soppanaama,3082.0,
403,limestoners,3082.0,2021-09-28T04:22:22Z
