Place,Player,Time (seconds),Date Submitted
157,Sapphron,2357.0,2020-11-29T22:22:15Z
159,SirCabby,2363.0,2022-02-11T21:33:00Z
160,Thorneto,2364.0,2020-03-12T01:26:03Z
161,polarbearbunny,2369.0,2022-02-26T23:26:41Z
162,kojakt,2370.0,2016-12-04T19:43:09Z
163,MawcDrums,2376.0,2016-12-04T19:48:20Z
163,Stovetop1321,2376.0,2024-11-17T23:54:44Z
165,Csm,2378.0,2021-03-31T13:42:42Z
166,apathyduck,2385.0,2020-06-17T22:31:43Z
167,plof27,2389.0,2025-01-23T04:23:41Z
168,0x00me,2392.61,2025-10-21T02:40:54Z
169,Ceriel,2393.0,2021-05-21T15:22:00Z
170,Maisgueuh,2397.0,2020-01-20T21:49:49Z
171,CrazyAl,2398.0,2021-02-26T17:24:35Z
172,LomionJones,2409.02,2021-06-22T19:32:32Z
174,Meneldur19,2425.0,2020-03-05T03:01:51Z
175,stump,2428.0,2018-03-10T16:22:53Z
176,Chish,2437.0,2021-05-03T03:44:59Z
177,Grubdog,2442.0,2021-03-29T06:08:07Z
179,joaobatista2206,2445.0,2020-06-02T00:55:28Z
180,Rumbleminze,2450.0,2017-07-03T13:23:55Z
181,Zero_Mendez,2458.0,2022-11-19T04:48:15Z
182,goop.Q,2459.0,2016-12-04T19:56:14Z
182,KRISTOPHOLO,2459.0,2020-11-04T19:34:48Z
184,Kylle_XY,2461.0,2020-04-10T04:46:59Z
185,YunoChill,2464.0,2022-10-05T08:30:48Z
187,Desmous,2468.0,2020-10-30T08:08:44Z
188,Komaru,2469.0,2018-04-29T00:05:44Z
190,FenixDown23,2495.0,2021-02-26T21:59:23Z
191,MrDdraig,2516.0,2019-01-29T00:38:15Z
193,KarenKonou,2519.7,2025-09-07T19:00:23Z
194,notnowGwen,2526.0,2023-01-29T15:39:08Z
195,MassHesteria,2539.0,2020-03-08T03:01:54Z
196,ForeverMHW,2555.0,2023-09-12T15:35:28Z
197,Nasarius,2560.0,2020-08-22T02:49:58Z
199,VibrantColors,2580.0,2021-05-25T14:48:12Z
200,KcycAran,2593.03,2020-04-18T19:25:43Z
201,Reabs,2597.87,2018-09-29T09:16:11Z
202,Chrono007,2607.54,2022-11-18T02:24:49Z
205,foof03,2619.0,2025-07-30T03:18:03Z
206,crossproduct,2624.0,2016-12-04T20:07:52Z
207,PSIcoh,2628.0,2016-12-04T20:10:05Z
209,Jackson_D77,2632.0,2018-04-30T01:52:20Z
210,CountCreep,2636.0,2019-08-23T05:43:47Z
211,Saron_Gas,2637.0,2016-12-04T20:15:01Z
212,Roemml,2638.0,2021-05-30T17:45:50Z
213,64bit_link,2639.0,2020-03-04T05:08:27Z
214,djabadap,2645.0,2018-11-08T19:03:21Z
214,Denry89,2645.0,2022-09-30T21:32:57Z
216,team_cat,2648.0,2019-11-21T19:46:38Z
217,AnotherFastSamus,2650.0,2021-02-18T21:58:53Z
218,39MikuFan,2660.0,2024-12-15T04:17:06Z
219,Popplars,2670.0,2018-01-19T06:50:18Z
220,denis1080,2692.0,2016-12-04T20:15:52Z
221,amadeus_xeno,2695.0,2019-07-14T16:18:32Z
222,Just_adz,2701.0,2018-08-28T19:45:47Z
223,destroyer794,2714.0,2022-05-16T09:53:18Z
225,Boxmeister,2727.0,2020-01-05T16:04:20Z
226,eyedunno11,2734.028,2020-04-13T04:22:10Z
228,cout,2757.0,2022-02-11T12:01:18Z
229,serberoth,2767.2,2018-02-15T15:01:16Z
230,JamSession,2781.0,2020-09-03T04:05:51Z
231,eden8,2784.0,2022-10-04T20:19:05Z
232,PlasmicSnake6,2786.0,2018-01-31T22:07:28Z
233,notlikethesoup,2788.0,2023-06-24T18:00:39Z
234,ryan_the_pixelated,2790.0,2020-07-26T22:57:00Z
235,SolidSnake1982,2829.005,2020-02-13T21:48:27Z
236,lord_hero,2830.0,2020-11-19T02:58:34Z
237,marshmakie,2840.0,2023-07-13T01:27:44Z
238,Layfom,2858.0,2022-05-23T22:13:40Z
242,jaquiox,2918.58,2023-12-12T04:17:08Z
243,dasr12,2968.031,2021-04-14T01:46:26Z
244,incompetentperfect,3003.43,2022-04-30T18:42:11Z
245,jethawk69,3016.0,2022-11-08T01:47:25Z
247,Gameaholic2D,3132.079,2020-03-03T09:04:15Z
248,Cliqz,3184.0,2022-07-19T09:01:22Z
249,Frydi,3187.0,2021-04-11T02:01:48Z
250,GrabSomeEyes,3287.0,2021-01-18T13:24:36Z
251,darkrid12,3294.027,2019-03-23T17:52:30Z
252,Triddy243,3314.0,2016-12-04T20:30:25Z
254,csnes,3405.0,2025-02-03T11:42:12Z
255,DerkoBoi,3417.0,2018-11-14T04:51:55Z
256,Griffingtron,3514.0,2018-04-03T04:56:34Z
257,Wormano,3796.0,2016-12-04T20:35:06Z
258,megmactv,4242.0,2020-03-14T06:39:39Z
